Driver,DriverNumber,LapNumber,Stint,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Year,GP,LapTimeSeconds
17,55,6.0,2.0,202.0,221.0,273.5594525235244,265.0,0,3,6.0,0,3,0,9.52425215480818,34.8,18.0,1003.2,0,47.6,132,1.7,2022,8,102.146
12,16,6.0,2.0,209.0,211.0,273.5594525235244,303.0,0,3,6.0,0,3,0,9.52425215480818,34.8,18.0,1003.2,0,47.6,132,1.7,2022,8,97.852
20,1,6.0,2.0,237.0,227.0,273.5594525235244,280.0,0,3,6.0,0,10,0,9.52425215480818,34.8,18.0,1003.2,0,47.6,132,1.7,2022,8,93.266
14,31,8.0,3.0,282.0,302.0,282.0,316.0,1,3,2.0,1,1,0,9.52425215480818,34.7,17.0,1003.2,0,46.8,174,3.7,2022,8,80.638
17,55,8.0,3.0,288.0,305.0,285.0,320.0,1,3,2.0,1,3,0,9.52425215480818,34.7,17.0,1003.2,0,46.8,174,3.7,2022,8,79.453
7,10,14.0,5.0,287.0,304.0,283.0,320.0,1,3,2.0,1,0,0,9.52425215480818,34.7,17.0,1003.2,0,46.8,174,3.7,2022,8,80.861
19,22,14.0,5.0,290.0,304.0,283.0,319.0,1,3,2.0,1,0,0,9.52425215480818,34.7,17.0,1003.2,0,46.8,174,3.7,2022,8,80.639
13,4,11.0,4.0,281.0,299.0,278.0,315.0,0,3,2.0,1,6,0,9.52425215480818,34.7,17.0,1003.2,0,46.9,173,3.0,2022,8,79.977
20,1,8.0,3.0,290.0,306.0,283.0,318.0,1,3,2.0,1,10,0,9.52425215480818,34.7,17.0,1003.2,0,46.9,173,3.0,2022,8,79.219
17,55,9.0,3.0,175.0,197.0,273.5594525235244,265.0,0,3,3.0,1,3,0,9.52425215480818,34.6,18.0,1003.2,0,46.9,188,3.0,2022,8,107.271
7,10,15.0,5.0,229.0,247.0,273.5594525235244,301.0,0,3,3.0,1,0,0,9.52425215480818,34.6,18.0,1003.2,0,46.9,188,3.0,2022,8,102.824
19,22,15.0,5.0,202.0,233.0,273.5594525235244,296.0,0,3,3.0,1,0,0,9.52425215480818,34.6,18.0,1003.2,0,46.9,188,3.0,2022,8,101.966
14,31,9.0,3.0,205.0,169.0,273.5594525235244,293.0,0,3,3.0,1,1,0,9.52425215480818,34.6,18.0,1003.2,0,46.9,188,3.0,2022,8,138.986
13,4,12.0,4.0,192.0,195.0,273.5594525235244,252.0,0,3,3.0,1,6,0,9.52425215480818,34.6,18.0,1003.2,0,46.9,188,3.0,2022,8,104.365
20,1,9.0,3.0,196.0,217.0,273.5594525235244,236.0,0,3,3.0,1,10,0,9.52425215480818,34.6,18.0,1003.2,0,46.9,188,3.0,2022,8,100.814
9,44,11.0,4.0,287.0,306.0,280.0,317.0,1,3,2.0,1,7,0,9.52425215480818,34.6,17.0,1003.2,0,46.9,197,3.0,2022,8,79.664
17,55,11.0,4.0,287.0,304.0,285.0,315.0,1,3,2.0,1,3,0,9.52425215480818,34.6,17.0,1003.2,0,46.9,197,3.0,2022,8,79.423
16,63,10.0,4.0,285.0,297.0,281.0,320.0,1,3,2.0,1,7,0,9.52425215480818,34.6,17.0,1003.2,0,46.9,197,3.0,2022,8,79.603
12,16,8.0,3.0,287.0,305.0,273.5594525235244,316.0,0,3,2.0,1,3,0,9.52425215480818,34.6,17.0,1003.2,0,46.9,197,3.0,2022,8,91.628
20,1,11.0,4.0,290.0,302.0,285.0,318.0,1,3,2.0,1,10,0,9.52425215480818,34.6,17.0,1003.2,0,46.9,197,3.0,2022,8,79.073
9,44,12.0,4.0,209.0,214.0,273.5594525235244,297.0,0,3,3.0,1,7,0,9.52425215480818,34.7,17.0,1003.2,0,47.0,159,3.7,2022,8,92.077
17,55,12.0,4.0,176.0,226.0,273.5594525235244,194.0,0,3,3.0,1,3,0,9.52425215480818,34.8,17.0,1003.0,0,46.9,178,2.7,2022,8,107.702
16,63,11.0,4.0,200.0,195.0,273.5594525235244,282.0,0,3,3.0,1,7,0,9.52425215480818,34.8,17.0,1003.0,0,46.9,178,2.7,2022,8,104.304
20,1,12.0,4.0,225.0,221.0,273.5594525235244,251.0,0,3,3.0,1,10,0,9.52425215480818,34.8,17.0,1003.0,0,46.9,178,2.7,2022,8,98.258
12,16,10.0,4.0,285.0,306.0,282.0,316.0,1,3,2.0,1,3,0,9.52425215480818,34.6,18.0,1002.9,0,46.5,186,3.5,2022,8,78.75
17,55,14.0,5.0,284.0,307.0,284.0,316.0,1,3,2.0,1,3,0,9.52425215480818,34.7,17.0,1002.9,0,46.6,157,3.5,2022,8,79.166
9,44,14.0,5.0,287.0,306.0,280.0,318.0,1,3,2.0,1,7,0,9.52425215480818,34.7,17.0,1002.9,0,46.6,157,3.5,2022,8,79.512
16,63,13.0,5.0,283.0,301.0,281.0,322.0,1,3,2.0,1,7,0,9.52425215480818,34.7,17.0,1002.9,0,46.6,157,3.5,2022,8,79.393
20,1,14.0,5.0,193.0,226.0,200.0,300.0,0,3,2.0,1,10,0,9.52425215480818,34.6,18.0,1002.9,0,46.6,159,2.2,2022,8,95.295
12,16,11.0,4.0,189.0,179.0,80.0,191.0,0,3,3.0,1,3,0,9.52425215480818,34.6,18.0,1002.9,0,46.6,159,2.2,2022,8,109.833
17,55,15.0,5.0,184.0,179.0,101.0,244.0,0,3,3.0,1,3,0,9.52425215480818,34.6,18.0,1002.9,0,46.6,159,2.2,2022,8,106.086
20,1,15.0,5.0,171.0,201.0,82.0,216.0,0,3,3.0,1,10,0,9.52425215480818,34.7,17.0,1002.9,0,46.6,161,3.9,2022,8,109.186
16,63,2.0,1.0,276.0,300.0,295.0,322.0,1,3,2.0,1,7,0,9.52425215480818,20.7,74.0,1000.7,1,24.0,36,1.5,2023,8,75.735
19,22,2.0,1.0,277.0,266.0,273.5594525235244,321.0,0,3,2.0,1,0,0,9.52425215480818,20.7,74.0,1000.7,1,24.2,36,1.8,2023,8,85.492
14,31,2.0,1.0,284.0,300.0,292.0,326.0,1,3,2.0,1,1,0,9.52425215480818,20.7,74.0,1000.7,1,24.2,36,1.8,2023,8,74.82
9,44,2.0,1.0,281.0,301.0,292.0,325.0,1,3,2.0,1,7,0,9.52425215480818,20.7,74.0,1000.7,1,24.2,36,1.8,2023,8,75.439
7,10,2.0,1.0,286.0,303.0,295.0,329.0,1,3,2.0,1,1,0,9.52425215480818,20.7,74.0,1000.7,1,24.2,36,1.8,2023,8,74.618
18,18,2.0,1.0,280.0,285.0,293.0,324.0,1,3,2.0,1,2,0,9.52425215480818,20.7,74.0,1000.7,1,24.2,36,1.8,2023,8,74.885
1,14,2.0,1.0,275.0,300.0,288.0,310.0,1,3,2.0,1,2,0,9.52425215480818,20.7,74.0,1000.7,1,24.2,36,1.8,2023,8,76.17
10,27,2.0,1.0,284.0,298.0,297.0,330.0,0,3,2.0,1,4,1,9.52425215480818,20.7,74.0,1000.7,1,24.2,36,1.8,2023,8,74.006
12,16,3.0,2.0,278.0,297.0,290.0,326.0,1,3,2.0,0,3,0,9.52425215480818,20.7,77.0,1000.7,0,24.4,37,2.7,2023,8,76.618
17,55,3.0,2.0,285.0,300.0,297.0,329.0,1,3,2.0,0,3,0,9.52425215480818,20.7,77.0,1000.7,0,24.4,37,2.7,2023,8,74.36
20,1,4.0,2.0,284.0,299.0,295.0,329.0,1,3,4.0,0,10,0,9.52425215480818,20.7,77.0,1000.7,0,24.4,37,2.7,2023,8,73.66
15,81,4.0,2.0,283.0,302.0,293.0,323.0,1,3,2.0,1,6,0,9.52425215480818,20.7,77.0,1000.7,0,24.4,37,2.7,2023,8,73.691
14,31,5.0,2.0,287.0,300.0,293.0,327.0,1,3,5.0,0,1,0,9.52425215480818,20.7,77.0,1000.7,0,24.4,37,2.7,2023,8,74.219
19,22,5.0,3.0,284.0,297.0,289.0,323.0,1,3,2.0,1,0,1,9.52425215480818,20.7,77.0,1000.7,0,24.4,37,2.7,2023,8,75.541
18,18,5.0,2.0,281.0,295.0,261.0,319.0,0,3,5.0,0,2,1,9.52425215480818,20.7,77.0,1000.7,0,24.4,37,2.7,2023,8,76.814
13,4,4.0,2.0,281.0,296.0,249.0,325.0,1,3,2.0,1,6,1,9.52425215480818,20.7,77.0,1000.7,0,24.4,37,2.7,2023,8,78.062
1,14,5.0,2.0,281.0,292.0,290.0,324.0,1,3,5.0,0,2,1,9.52425215480818,20.6,77.0,1000.5,0,24.4,36,3.0,2023,8,74.605
7,10,5.0,2.0,286.0,301.0,294.0,331.0,0,3,5.0,0,1,1,9.52425215480818,20.6,77.0,1000.5,0,24.4,36,3.0,2023,8,74.991
10,27,5.0,2.0,283.0,303.0,295.0,333.0,1,3,5.0,0,4,1,9.52425215480818,20.6,77.0,1000.5,0,24.4,36,3.0,2023,8,74.991
12,16,4.0,2.0,167.0,137.0,264.0,311.0,0,3,3.0,0,3,1,9.52425215480818,20.6,77.0,1000.5,0,24.4,36,3.0,2023,8,111.165
17,55,4.0,2.0,161.0,114.0,166.0,164.0,0,3,3.0,0,3,1,9.52425215480818,20.5,76.0,1000.7,0,24.6,39,3.0,2023,8,132.158
15,81,5.0,2.0,191.0,179.0,293.0,302.0,0,3,3.0,1,6,1,9.52425215480818,20.5,76.0,1000.7,0,24.6,39,3.0,2023,8,115.55
20,1,5.0,2.0,138.0,186.0,294.0,181.0,0,3,5.0,0,10,1,9.52425215480818,20.5,76.0,1000.7,0,24.6,39,3.0,2023,8,125.626
19,22,6.0,3.0,155.0,156.0,287.0,307.0,0,3,3.0,1,0,9,9.52425215480818,20.5,76.0,1000.7,0,24.6,39,3.0,2023,8,109.286
18,18,6.0,2.0,222.0,232.0,273.5594525235244,267.0,0,3,6.0,0,2,0,9.52425215480818,20.5,76.0,1000.7,0,24.6,39,3.0,2023,8,100.629
14,31,6.0,2.0,219.0,210.0,273.5594525235244,308.0,0,3,6.0,0,1,1,9.52425215480818,20.5,76.0,1000.7,0,24.6,39,3.0,2023,8,123.253
1,14,6.0,2.0,180.0,185.0,273.5594525235244,292.0,0,3,6.0,0,2,0,9.52425215480818,20.5,76.0,1000.7,0,24.6,39,3.0,2023,8,97.337
13,4,5.0,2.0,136.0,185.0,291.0,229.0,0,3,3.0,1,6,0,9.52425215480818,20.5,76.0,1000.7,0,24.6,39,3.0,2023,8,112.635
16,63,5.0,2.0,280.0,295.0,296.0,326.0,1,3,5.0,0,7,0,9.52425215480818,20.5,76.0,1000.7,0,24.6,39,3.0,2023,8,75.449
7,10,6.0,2.0,244.0,243.0,273.5594525235244,309.0,0,3,6.0,0,1,0,9.52425215480818,20.5,76.0,1000.7,0,24.6,39,3.0,2023,8,95.697
9,44,5.0,2.0,279.0,301.0,294.0,327.0,1,3,5.0,0,7,0,9.52425215480818,20.5,76.0,1000.7,0,24.6,39,3.0,2023,8,74.045
10,27,6.0,2.0,240.0,108.0,273.5594525235244,309.0,0,3,6.0,0,4,0,9.52425215480818,20.5,76.0,1000.7,0,24.6,39,3.0,2023,8,92.011
0,23,4.0,2.0,273.0,283.0,287.0,331.0,1,3,2.0,1,11,0,9.52425215480818,20.6,75.0,1000.5,0,24.7,37,3.2,2023,8,75.513
12,16,5.0,2.0,196.0,160.0,288.0,306.0,0,3,4.0,0,3,0,9.52425215480818,20.6,75.0,1000.5,0,24.7,37,3.2,2023,8,103.286
20,1,6.0,2.0,287.0,298.0,297.0,330.0,1,3,6.0,0,10,0,9.52425215480818,20.6,75.0,1000.5,0,24.7,37,3.2,2023,8,73.615
19,22,7.0,3.0,286.0,294.0,288.0,325.0,1,3,4.0,1,0,0,9.52425215480818,20.6,75.0,1000.5,0,24.7,37,3.2,2023,8,75.355
17,55,5.0,2.0,178.0,217.0,292.0,180.0,0,3,4.0,0,3,0,9.52425215480818,20.6,75.0,1000.5,0,24.7,37,3.2,2023,8,102.283
13,4,6.0,2.0,280.0,296.0,291.0,323.0,1,3,4.0,1,6,0,9.52425215480818,20.5,75.0,1000.7,0,24.6,41,2.7,2023,8,74.528
15,81,6.0,2.0,283.0,299.0,273.5594525235244,325.0,0,3,4.0,1,6,0,9.52425215480818,20.5,75.0,1000.7,0,24.6,41,2.7,2023,8,121.064
16,63,6.0,2.0,152.0,188.0,292.0,307.0,0,3,6.0,0,7,0,9.52425215480818,20.5,75.0,1000.7,0,24.6,41,2.7,2023,8,108.301
9,44,6.0,2.0,143.0,236.0,292.0,221.0,0,3,6.0,0,7,0,9.52425215480818,20.5,75.0,1000.7,0,24.6,41,2.7,2023,8,113.034
12,16,6.0,2.0,282.0,303.0,294.0,328.0,1,3,5.0,0,3,0,9.52425215480818,20.5,75.0,1000.7,0,24.6,41,2.7,2023,8,75.202
0,23,5.0,2.0,215.0,200.0,273.5594525235244,308.0,0,3,3.0,1,11,0,9.52425215480818,20.5,75.0,1000.7,0,24.6,41,2.7,2023,8,103.01
17,55,6.0,2.0,283.0,305.0,290.0,326.0,1,3,5.0,0,3,0,9.52425215480818,20.5,74.0,1000.5,0,24.6,25,2.7,2023,8,74.328
19,22,8.0,3.0,236.0,264.0,273.5594525235244,307.0,0,3,5.0,1,0,0,9.52425215480818,20.5,74.0,1000.5,0,24.6,25,2.7,2023,8,92.506
13,4,7.0,2.0,210.0,212.0,273.5594525235244,282.0,0,3,5.0,1,6,0,9.52425215480818,20.5,74.0,1000.5,0,24.6,25,2.7,2023,8,90.185
20,1,7.0,2.0,145.0,136.0,126.0,273.0,0,3,7.0,0,10,0,9.52425215480818,20.5,74.0,1000.5,0,24.6,25,2.7,2023,8,131.776
16,63,7.0,2.0,280.0,298.0,293.0,324.0,1,3,7.0,0,7,0,9.52425215480818,20.5,74.0,1000.5,0,24.6,25,2.7,2023,8,74.493
9,44,7.0,2.0,281.0,300.0,293.0,324.0,1,3,7.0,0,7,0,9.52425215480818,20.5,75.0,1000.7,0,24.8,37,2.9,2023,8,73.975
12,16,7.0,2.0,219.0,242.0,273.5594525235244,315.0,0,3,6.0,0,3,0,9.52425215480818,20.5,75.0,1000.7,0,24.8,37,2.9,2023,8,118.552
17,55,7.0,2.0,180.0,166.0,273.5594525235244,247.0,0,3,6.0,0,3,0,9.52425215480818,20.5,75.0,1000.7,0,24.8,37,2.9,2023,8,109.146
16,63,8.0,2.0,246.0,269.0,273.5594525235244,299.0,0,3,8.0,0,7,0,9.52425215480818,20.5,73.0,1000.7,0,24.8,38,2.9,2023,8,86.574
9,44,8.0,2.0,199.0,211.0,273.5594525235244,232.0,0,3,8.0,0,7,0,9.52425215480818,20.5,73.0,1000.7,0,24.8,38,2.9,2023,8,103.208
20,1,8.0,2.0,120.0,219.0,295.0,145.0,0,3,8.0,0,10,0,9.52425215480818,20.5,73.0,1000.7,0,24.7,43,2.7,2023,8,134.226
18,18,8.0,3.0,280.0,298.0,291.0,321.0,1,3,2.0,1,2,0,9.52425215480818,20.5,73.0,1000.7,0,24.7,43,2.7,2023,8,73.766
20,1,9.0,2.0,278.0,244.0,273.5594525235244,325.0,0,3,9.0,0,10,0,9.52425215480818,20.5,74.0,1000.7,0,24.5,41,2.2,2023,8,90.862
18,18,9.0,3.0,178.0,179.0,292.0,266.0,0,3,3.0,1,2,0,9.52425215480818,20.5,74.0,1000.7,0,24.7,52,2.4,2023,8,112.88
0,23,7.0,3.0,281.0,294.0,296.0,325.0,1,3,2.0,1,11,0,9.52425215480818,20.5,74.0,1000.7,0,24.7,52,2.4,2023,8,74.063
1,14,8.0,3.0,284.0,298.0,292.0,321.0,1,3,2.0,1,2,0,9.52425215480818,20.5,74.0,1000.7,0,24.7,52,2.4,2023,8,73.747
7,10,8.0,3.0,290.0,305.0,297.0,328.0,1,3,2.0,1,1,0,9.52425215480818,20.5,74.0,1000.7,0,24.7,52,2.4,2023,8,73.471
10,27,8.0,3.0,287.0,302.0,294.0,329.0,1,3,2.0,1,4,0,9.52425215480818,20.5,75.0,1000.9,0,24.7,36,2.5,2023,8,73.42
12,16,9.0,3.0,286.0,305.0,293.0,331.0,1,3,2.0,1,3,0,9.52425215480818,20.5,75.0,1000.9,0,24.7,36,2.5,2023,8,74.079
19,22,10.0,4.0,285.0,304.0,294.0,324.0,1,3,2.0,1,0,0,9.52425215480818,20.5,75.0,1000.9,0,24.7,36,2.5,2023,8,73.862
18,18,10.0,3.0,281.0,296.0,292.0,324.0,0,3,4.0,1,2,0,9.52425215480818,20.5,75.0,1000.9,0,24.7,36,2.5,2023,8,74.152
14,31,8.0,3.0,289.0,306.0,293.0,328.0,1,3,2.0,1,1,0,9.52425215480818,20.5,75.0,1000.9,0,24.7,36,2.5,2023,8,73.433
13,4,9.0,3.0,282.0,304.0,295.0,326.0,1,3,2.0,1,6,0,9.52425215480818,20.5,75.0,1000.9,0,24.7,36,2.5,2023,8,73.295
16,63,10.0,3.0,284.0,303.0,295.0,332.0,1,3,2.0,1,7,0,9.52425215480818,20.5,75.0,1000.9,0,24.7,36,2.5,2023,8,73.326
9,44,10.0,3.0,284.0,305.0,293.0,328.0,1,3,2.0,1,7,0,9.52425215480818,20.5,75.0,1000.9,0,24.7,36,2.5,2023,8,72.937
15,81,8.0,3.0,283.0,304.0,273.5594525235244,325.0,0,3,2.0,1,6,0,9.52425215480818,20.5,75.0,1000.9,0,24.7,36,2.5,2023,8,85.907
17,55,9.0,3.0,284.0,305.0,290.0,332.0,1,3,2.0,1,3,0,9.52425215480818,20.5,75.0,1000.7,0,24.7,24,3.0,2023,8,73.411
1,14,9.0,3.0,201.0,205.0,273.5594525235244,167.0,0,3,3.0,1,2,0,9.52425215480818,20.5,75.0,1000.7,0,24.7,24,3.0,2023,8,107.016
0,23,8.0,3.0,144.0,218.0,273.5594525235244,137.0,0,3,3.0,1,11,0,9.52425215480818,20.5,75.0,1000.7,0,24.7,24,3.0,2023,8,114.414
7,10,9.0,3.0,203.0,201.0,273.5594525235244,253.0,0,3,3.0,1,1,0,9.52425215480818,20.5,75.0,1000.7,0,24.7,24,3.0,2023,8,111.156
10,27,9.0,3.0,229.0,222.0,273.5594525235244,297.0,0,3,3.0,1,4,0,9.52425215480818,20.5,75.0,1000.7,0,24.7,24,3.0,2023,8,93.983
12,16,10.0,3.0,204.0,184.0,273.5594525235244,310.0,0,3,3.0,1,3,0,9.52425215480818,20.5,75.0,1000.7,0,24.7,24,3.0,2023,8,98.433
19,22,11.0,4.0,229.0,238.0,273.5594525235244,308.0,0,3,3.0,1,0,0,9.52425215480818,20.5,75.0,1000.7,0,24.7,24,3.0,2023,8,95.692
18,18,11.0,3.0,238.0,174.0,273.5594525235244,285.0,0,3,5.0,1,2,0,9.52425215480818,20.6,74.0,1000.5,0,25.2,36,3.4,2023,8,100.678
14,31,9.0,3.0,180.0,199.0,273.5594525235244,309.0,0,3,3.0,1,1,0,9.52425215480818,20.6,74.0,1000.5,0,25.2,36,3.4,2023,8,101.838
13,4,10.0,3.0,187.0,193.0,273.5594525235244,284.0,0,3,3.0,1,6,0,9.52425215480818,20.6,74.0,1000.5,0,25.2,36,3.4,2023,8,99.105
16,63,11.0,3.0,196.0,206.0,273.5594525235244,273.0,0,3,3.0,1,7,0,9.52425215480818,20.6,74.0,1000.5,0,25.2,36,3.4,2023,8,101.357
9,44,11.0,3.0,218.0,200.0,273.5594525235244,257.0,0,3,3.0,1,7,0,9.52425215480818,20.6,74.0,1000.5,0,25.2,36,3.4,2023,8,99.944
17,55,10.0,3.0,190.0,199.0,273.5594525235244,301.0,0,3,3.0,1,3,0,9.52425215480818,20.6,74.0,1000.5,0,25.2,36,3.4,2023,8,100.914
20,1,11.0,3.0,284.0,300.0,297.0,326.0,1,3,2.0,1,10,0,9.52425215480818,20.8,71.0,1000.7,0,25.2,23,1.7,2023,8,72.76
17,55,12.0,4.0,284.0,302.0,293.0,325.0,1,3,5.0,0,3,0,9.52425215480818,20.9,71.0,1000.7,0,25.2,17,1.7,2023,8,73.79
19,22,13.0,5.0,234.0,258.0,292.0,269.0,1,3,7.0,0,0,0,9.52425215480818,20.9,71.0,1000.5,0,25.2,45,1.7,2023,8,93.164
20,1,12.0,3.0,107.0,172.0,273.5594525235244,185.0,0,3,3.0,1,10,0,9.52425215480818,20.9,71.0,1000.5,0,25.2,45,1.7,2023,8,129.419
17,55,13.0,4.0,199.0,202.0,273.5594525235244,300.0,0,3,6.0,0,3,0,9.52425215480818,20.9,71.0,1000.5,0,25.2,45,1.7,2023,8,99.588
16,63,13.0,4.0,281.0,302.0,295.0,321.0,1,3,2.0,1,7,0,9.52425215480818,20.9,71.0,1000.7,0,25.4,38,2.5,2023,8,73.447
19,22,14.0,5.0,285.0,303.0,291.0,323.0,1,3,8.0,0,0,0,9.52425215480818,20.9,71.0,1000.7,0,25.4,38,2.5,2023,8,74.477
18,18,13.0,4.0,280.0,298.0,291.0,320.0,1,3,2.0,1,2,0,9.52425215480818,20.9,71.0,1000.7,0,25.4,38,2.5,2023,8,73.392
1,14,11.0,4.0,282.0,299.0,294.0,323.0,1,3,2.0,1,2,0,9.52425215480818,20.9,71.0,1000.7,0,25.4,38,2.5,2023,8,73.278
14,31,11.0,4.0,290.0,306.0,293.0,328.0,1,3,2.0,1,1,0,9.52425215480818,20.9,71.0,1000.7,0,25.4,38,2.5,2023,8,73.372
9,44,13.0,4.0,283.0,193.0,294.0,325.0,1,3,2.0,1,7,0,9.52425215480818,20.9,71.0,1000.7,0,25.4,38,2.5,2023,8,98.566
13,4,12.0,4.0,284.0,299.0,294.0,323.0,1,3,5.0,0,6,0,9.52425215480818,20.9,71.0,1000.7,0,25.4,38,2.5,2023,8,74.202
10,27,11.0,4.0,287.0,301.0,295.0,329.0,1,3,5.0,0,4,0,9.52425215480818,20.9,71.0,1000.7,0,25.3,27,2.2,2023,8,74.848
15,81,10.0,4.0,283.0,300.0,294.0,322.0,1,3,4.0,0,6,0,9.52425215480818,20.9,71.0,1000.7,0,25.3,27,2.2,2023,8,74.245
7,10,11.0,4.0,291.0,308.0,296.0,330.0,1,3,2.0,1,1,0,9.52425215480818,20.9,71.0,1000.7,0,25.3,27,2.2,2023,8,73.536
19,22,15.0,5.0,224.0,253.0,273.5594525235244,306.0,0,3,9.0,0,0,0,9.52425215480818,20.9,71.0,1000.7,0,25.3,27,2.2,2023,8,93.769
9,44,14.0,4.0,284.0,301.0,293.0,327.0,1,3,3.0,1,7,0,9.52425215480818,21.0,71.0,1000.5,1,25.4,39,2.2,2023,8,72.999
18,18,14.0,4.0,202.0,187.0,273.5594525235244,292.0,0,3,3.0,1,2,0,9.52425215480818,21.0,71.0,1000.5,1,25.4,39,2.2,2023,8,99.138
1,14,12.0,4.0,188.0,189.0,273.5594525235244,276.0,0,3,3.0,1,2,0,9.52425215480818,21.0,71.0,1000.5,1,25.4,39,2.2,2023,8,100.502
14,31,12.0,4.0,226.0,230.0,273.5594525235244,175.0,0,3,3.0,1,1,0,9.52425215480818,21.0,71.0,1000.5,1,25.4,39,2.2,2023,8,97.542
16,63,14.0,4.0,229.0,216.0,273.5594525235244,283.0,0,3,3.0,1,7,0,9.52425215480818,21.0,71.0,1000.5,1,25.4,39,2.2,2023,8,133.485
13,4,13.0,4.0,205.0,213.0,273.5594525235244,284.0,0,3,6.0,0,6,0,9.52425215480818,21.0,71.0,1000.5,1,25.4,39,2.2,2023,8,94.79
10,27,12.0,4.0,242.0,230.0,273.5594525235244,306.0,0,3,6.0,0,4,0,9.52425215480818,21.0,71.0,1000.5,1,25.4,39,2.2,2023,8,88.046
15,81,11.0,4.0,222.0,241.0,273.5594525235244,301.0,0,3,5.0,0,6,0,9.52425215480818,21.0,71.0,1000.5,1,25.4,39,2.2,2023,8,90.127
7,10,12.0,4.0,231.0,238.0,273.5594525235244,310.0,0,3,3.0,1,1,0,9.52425215480818,20.9,70.0,1000.5,1,25.8,40,3.0,2023,8,128.833
9,44,15.0,4.0,192.0,211.0,273.5594525235244,194.0,0,3,4.0,1,7,0,9.52425215480818,21.0,70.0,1000.7,0,25.6,18,2.4,2023,8,136.039
10,27,14.0,5.0,286.0,306.0,293.0,328.0,1,3,2.0,1,4,0,9.52425215480818,21.1,71.0,1000.5,0,25.4,54,1.2,2023,8,73.283
20,1,14.0,4.0,287.0,306.0,296.0,326.0,0,3,5.0,0,10,0,9.52425215480818,21.1,71.0,1000.5,0,25.4,54,1.2,2023,8,72.904
19,22,17.0,6.0,220.0,260.0,295.0,270.0,0,3,3.0,0,0,0,9.52425215480818,21.1,71.0,1000.5,0,25.4,54,1.2,2023,8,96.13
17,55,15.0,5.0,286.0,307.0,291.0,326.0,1,3,2.0,1,3,0,9.52425215480818,21.1,71.0,1000.5,0,25.4,54,1.2,2023,8,72.79
16,63,16.0,5.0,281.0,219.0,290.0,323.0,0,3,2.0,1,7,0,9.52425215480818,21.1,71.0,1000.5,0,25.4,54,1.2,2023,8,92.957
7,10,14.0,5.0,289.0,306.0,294.0,326.0,1,3,2.0,1,1,0,9.52425215480818,21.1,71.0,1000.5,0,25.4,54,1.2,2023,8,73.186
18,18,16.0,5.0,282.0,301.0,294.0,321.0,1,3,2.0,1,2,0,9.52425215480818,21.1,71.0,1000.5,0,25.4,54,1.2,2023,8,73.082
14,31,14.0,5.0,290.0,309.0,295.0,326.0,1,3,2.0,1,1,0,9.52425215480818,21.1,71.0,1000.5,0,25.4,54,1.2,2023,8,73.001
13,4,15.0,5.0,283.0,304.0,294.0,318.0,1,3,2.0,1,6,0,9.52425215480818,21.1,71.0,1000.5,0,25.4,54,1.2,2023,8,72.776
1,14,14.0,5.0,284.0,302.0,293.0,321.0,1,3,2.0,1,2,0,9.52425215480818,21.1,71.0,1000.7,0,25.4,43,2.2,2023,8,73.098
15,81,13.0,5.0,286.0,307.0,295.0,323.0,1,3,2.0,1,6,0,9.52425215480818,21.1,71.0,1000.7,0,25.4,43,2.2,2023,8,73.059
19,22,18.0,6.0,286.0,306.0,293.0,326.0,0,3,4.0,0,0,0,9.52425215480818,21.1,71.0,1000.7,0,25.4,43,2.2,2023,8,73.316
10,27,15.0,5.0,227.0,96.0,273.5594525235244,173.0,0,3,3.0,1,4,0,9.52425215480818,21.1,71.0,1000.7,0,25.4,43,2.2,2023,8,93.314
16,63,17.0,5.0,285.0,303.0,295.0,324.0,0,3,3.0,1,7,0,9.52425215480818,21.1,71.0,1000.7,0,25.4,43,2.2,2023,8,73.59
20,1,15.0,4.0,211.0,229.0,273.5594525235244,246.0,0,3,6.0,0,10,0,9.52425215480818,21.1,71.0,1000.7,0,25.4,43,2.2,2023,8,93.087
9,44,17.0,5.0,202.0,228.0,273.5594525235244,291.0,0,3,2.0,1,7,0,9.52425215480818,21.1,70.0,1000.5,0,25.8,20,2.2,2023,8,99.902
17,55,16.0,5.0,198.0,208.0,273.5594525235244,157.0,0,3,3.0,1,3,0,9.52425215480818,21.1,70.0,1000.5,0,25.8,20,2.2,2023,8,104.694
7,10,15.0,5.0,222.0,240.0,273.5594525235244,306.0,0,3,3.0,1,1,0,9.52425215480818,21.1,70.0,1000.5,0,25.8,20,2.2,2023,8,104.612
18,18,17.0,5.0,213.0,192.0,273.5594525235244,299.0,0,3,3.0,1,2,0,9.52425215480818,21.1,70.0,1000.5,0,25.8,20,2.2,2023,8,101.284
14,31,15.0,5.0,240.0,212.0,273.5594525235244,169.0,0,3,3.0,1,1,0,9.52425215480818,21.1,70.0,1000.5,0,25.8,20,2.2,2023,8,99.484
13,4,16.0,5.0,204.0,192.0,273.5594525235244,271.0,0,3,3.0,1,6,0,9.52425215480818,21.1,70.0,1000.5,0,25.8,20,2.2,2023,8,98.992
